ID2,ID1,Flag,Sites.corrected,ENUM,SITE,DBCODE,SITECODE,SITENAME,LONDD,LATDD,ELEVATION,POLLSUM,ABIES,ACNEGUNA,ACPENSYL,ACRUBRUM,ACSACNUM,ACSACRUM,ACERX,ALCRISPA,ALRUBRA,ALRUGOSA,ALNUSX,AMBROSIA,AMORPHA,ANACARDI,APIACEAE,AQUIFOLI,ARCEUTHOBI,ARECACEAE,ARMERIA,ARTEMISIA,ASTERX,ASTERCICHO,BETULA,BORAGINACEAE,BOTRYCHIUM,BRASSICACEAE,CACTACEAE,CAMPANULACEA,CAPRIFOLIA,CARYA,CARYOPHYLL,CASTANEA,CEANOTHUS,CELTIS,CEPHALANTH,CERCOCAR,CHENOAMX,CHRYSOLEP,CORNUS,CORYLUS,CUPRESSA,CYPERACE,DODECATH,DRYAS,ELAEAGNX,EPHEDRA,EQUISETU,ERILEDCH,ERIVACCI,ERICACEX,ERICALES,ERIOGONUM,EUPHORB,FABACEAE,FAGUS,FRAXNIGR,FRAXPNAM,FRAXINUX,IVA,JUGCINER,JUGNIGRA,JUGLANSX,KOENISLD,LAMIACEAE,LARIXPSEU,LARREA,LILIACEAE,LIQUIDAM,LIRIODEN,LYCOANNO,LYCOCLAV,LYCOCOMP,LYCOSELA,LYCOPODX,MAGNOLIACE,MALVACEAE,MORACEAX,MYRICACX,NYSSA,ONAGRACEAE,OSMUNDACEA,OSTRYCAR,OXYRIA,PAPAVERX,PEDICULARI,PICGLAUC,PICMARIA,PICEAX,PINDIPLO,PINHAPLO,PINUSX,PLANTAGINX,PLATANUS,POACEAE,POLEMONI,POLYGONAX,POLYGBIS,POLYGONMX,POLYGVIV,POLYPOD,POPULUS,POTENTILLA,PROSOPIS,PTERIDIUM,QUERCUS,RANUNCUL,RHAMNACEAE,ROSACEAX,RUBIACEAE,RUBUS,RUMEX,RUMEOXYR,SALIX,SANGUI,SARCOBATUS,SXFRACER,SXFRAHIE,SXFRAOPP,SXFRATRI,SXFRAGAX,SCROPHUL,SELAGINE,SHEPHERDIA,SPHAGNUM,TAXODIUM,TAXUS,THALICTRUM,TILIA,TSUGHETE,TSUGMERT,TSUGAX,ULMUS,URTICACX,XANTHIUM,KGDISCR,DepEnv,DescrEnv,DataForm,COLLECTOR,YrOfSamp,DepthAtLoc,princInvest,YrOfPubl,AuthYr,Citation,Notes,Other
10,56,57,0,0,100,100,GPD57,G73,Hack Pond,-78.997,37.985,469,304.0,0.0,0,0,0,0,0,4.0,0.0,0.0,0,8.0,2.0,0,0,0.0,1,0.0,0,0,0.0,2.0,0.0,11.0,0,0.0,0.0,0,0,0,13,0.0,3,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0,0,1,0,0,2.0,0,0,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,105.0,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,137.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,2,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",1965,30.0,"Craig,Alan J.",1969,"Craig, A.J. 1969. ","Craig, A.J. 1969. Vegetational history of the Shenandoah Valley, Virginia. Geological Society of America Special Paper 123:283-296.",Craig used plus signs to denote presence. Plus notations were replaced by a value of 1 in this file.,0
11,81,83,0,0,149,149,GPD83,G105,Lake Louise,-83.258,30.725,49,1661.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,16.0,0,0,0.0,2,0.0,1,0,0.0,19.0,0.0,1.0,0,0.0,0.0,0,0,5,13,0.0,0,0.0,0,2,0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0.0,14.0,0.0,0,0,1,0,0,3.0,2,0,0,0,0,0.0,0.0,0,0.0,9,0,0,0,0,0,0.0,3,0,0,73,27,0.0,1,5,0,0,0,0,0.0,0.0,0.0,0.0,1118.0,1.0,0,22.0,0.0,0,0.0,1.0,0,13.0,0,0,0,4.0,250.0,0.0,4.0,0.0,0,0,4.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,3,25,0,0,0,0.0,0.0,0.0,2,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",0,580.0,"Watts,William A.",1971,"Watts, W.A. 1971.","Watts, W.A. 1971. Postglacial and interglacial vegetation history of southern Georgia and central Florida. Ecology 52:676-690.","This entity, E#=149, was originally a composite core consisting of E#=149 and E#=385; Louise-D and Louise-A. It was treated as a single, composite core for COHMAP.",0
12,96,98,0,0,175,174,GPD98,G122,Mud Lake [Florida],-81.867,29.3,15,339.0,0.0,0,0,3,0,0,0.0,0.0,0.0,0,0.0,9.0,0,0,0.0,0,0.0,6,0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,0,0,0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0,0,0,0,0,6.0,0,0,0,0,0,0.0,0.0,0,0.0,6,0,0,0,0,0,0.0,0,0,0,24,0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,156.0,0.0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0,0,3.0,66.0,0.0,3.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,6,0,0,LACU,LACU,lacustrine,0,"Watts,William A.",0,0.0,"Watts,William A.",1966,"Bradley, W.H. 1966. ","Bradley, W.H. 1966. Tropical lakes, copropel, and oil shale. Geological Society of America Bulletin 77:1333-1338.","RHUS and PTERIDIUM categories each listed an extra value of zero after 1360 cm. In both cases this value was assumed to be a keypunch error and was deleted. CABOMBA and LIGULIFLORAE catagories were missing values at depths 85, 110, and 125 cm, and depths 85 and 110 cm, respectively. These missing values were replaced with zeros. The Delcourts obtained this data by reading the diagram. It may not be entirely accurate. This entity is actually a composite of two cores, one taken by Watts and another taken independently by H. K. Brooks.",0
13,99,101,0,0,178,177,GPD101,G125,Natural Lake,-95.386,34.663,170,352.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0,0,2.0,0,0.0,0,0,0.0,93.0,1.0,2.0,0,0.0,0.0,0,0,0,9,2.0,2,0.0,2,0,0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,9.0,0,0,0,2,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,0.0,0,31.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,99.0,0.0,1.0,0.0,0,0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,46,0,0,LACU,LACU,lacustrine,RC,"Mehringer,Peter J.",1977,0.0,"Albert,Lois E.",1981,"Albert, L.E., and D.G. Wyckoff. 1981.","Albert, L.E., and D.G. Wyckoff. 1981. Ferndale Bog and Natural Lake: five thousand years of environmental change in southeastern Oklahoma. Oklahoma Archaeological Survey, Studies in Oklahoma's Past, Number 7.",0,0
14,107,109,0,6,192,191,GPD109,G133,Panther Run Pond,-77.5081,40.7918,634,300.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,6.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,5,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,38.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,237.0,0.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,LACU,LACU,lacustrine,0,0,0,0.0,"Watts,William A.",1979,"Watts, W.A. 1975. ","Watts, W.A. 1979. Late Quaternary vegetation of central Appalachia and the New Jersey coastal plain. Ecological Monographs 49:427-469.",B. Shuman adjusted location by matching site description from Watts (1979) to USGS topo maps; Recorded values were derived by applying percentages to a pollen sum.,0
15,113,117,0,8,204,203,GPD117,G143,Potts Mountain Pond,-80.1389,37.601,1090,332.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,17.0,0,0,0.0,12,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0.0,0,0,0,13,0.0,13,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,0,0,13.0,0.0,0.0,0,0,2,0,1,0.0,0,1,1,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,10,0.0,24,3,0,0,0,0,0.0,0.0,0.0,0.0,60.0,1.0,2,1.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,120.0,0.0,2.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,0,1,0,0.0,0.0,0.0,0,0,0,LACU,LUNK,"origin unknown, natural open water",RC,"Watts,William A.",1971,40.0,"Watts,William A.",1979,"Bender, M.M., D.A. Baerreis, and R.A. Bryson. 1979. ","Bender, M.M., D.A. Baerreis, and R.A. Bryson. 1979. University of Wisconsin radiocarbon dates XVI. Radiocarbon 21:120-130.",B. Shuman adjusted location by matching site descriptions from Watts (1979) to USGS topo maps; Recorded values were derived by applying percentages to a known pollen sum,0
16,119,123,0,0,215,214,GPD123,G152,Rayburn's Dome,-93.167,32.467,61,194.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,10.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,6,0.0,3,0.0,0,0,0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,130.0,0.0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,20.0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,PEAT,TMSH,marsh,0,"Fredlund,Glen G.",1979,0.0,"Fredlund,Glen G.",1981,"Kolb, C.R., and G.G. Fredlund. 1981. ","Kolb, C.R., and G.G. Fredlund. 1981. Palynological studies: Vacherie and Rayburn's Domes, north Louisiana salt dome basin. Top Report E530-02200-T-2, Institute for Environmental Studies, Louisiana State University, Baton Rouge, Louisiana, USA.",0,0
17,121,125,0,0,220,219,GPD125,G155,Rockyhock Bay1,-76.683,36.167,6,282.0,0.0,0,0,5,0,0,0.0,0.0,0.0,0,1.0,23.0,0,0,0.0,4,0.0,0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,32.0,2.0,0.0,0,0,0,0,0,0,7.0,5.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,8,0,0,0,0,0,0.0,16,0,0,0,27,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,104.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,34.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0.0,0.0,0.0,3,0,0,PEAT,TMIR,mire,0,"Whitehead,Donald R.",1966,0.0,"Whitehead,Donald R.",1981,"Whitehead, D.R. 1981. ","Whitehead, D.R. 1981. Late-Pleistocene vegetational changes in northeastern North Carolina. Ecological Monographs 51:451-471.",0,0
18,123,128,0,0,233,232,GPD128,G161,Scott Lake,-81.95,27.967,51,298.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,4.0,0,0,0.0,3,0.0,1,0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0,0,19,0.0,0,0.0,0,2,0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0.0,0.0,0,0.0,3,0,0,0,0,0,0.0,0,0,0,47,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,141.0,0.0,0,11.0,0.0,0,0.0,1.0,0,1.0,0,0,0,0.0,45.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,2,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",0,275.0,"Watts,William A.",1971,"Watts, W.A. 1971.","Watts, W.A. 1971. Postglacial and interglacial vegetation history of southern Georgia and central Florida. Ecology 52:676-690.",0,0
19,125,130,0,0,239,238,GPD130,G165,Sheelar Lake,-82.0,29.517,51,993.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,4.0,0,0,0.0,14,0.0,0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,16,0.0,0,0.0,0,0,0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,0,0,12.0,0.0,0.0,0,0,0,0,0,6.0,0,0,0,0,0,0.0,0.0,0,0.0,8,0,0,0,0,0,0.0,0,0,0,80,0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,445.0,0.0,0,55.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,307.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,4,0,0,LACU,LACU,lacustrine,0,0,0,0.0,"Watts,William A.",1980,"Watts, W.A., and M. Stuiver. 1980. ","Watts, W.A., and M. Stuiver. 1980. Late Wisconsin climate of northern Florida and the origin of species-rich deciduous forest. Science 210:325-327.","Percentages multiplied by 10 and entered as raw counts, because no pollen sum was given.",0
20,142,147,0,0,268,267,GPD147,G185,Lake Tulane,-81.5,27.583,34,453.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,18.0,0,6,0.0,3,0.0,18,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0,1,3,0.0,0,0.0,0,0,0,23.0,0.0,0.0,0.0,6.0,19.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3.0,1,0,0,0,0,1.0,0.0,0,0.0,2,0,0,0,0,0,0.0,0,0,3,61,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119.0,0.0,0,49.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,100.0,0.0,6.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,2,1,0,LACU,LSOL,"solution hollow, natural open water",RC,"Grimm,Eric C.",1984,2267.0,"Grimm,Eric C.",1988,"Watts, W.A., and B.C.S. Hansen. 1988. ","Watts, W.A., and B.C.S. Hansen. 1988. Environments of Florida in the late Wisconsin and Holocene. Pages 307-323 in B. Purdy, editor. Wet Site Archaeology. Telford Press, West Caldwell, New Jersy, USA.",0,0
21,149,154,0,0,281,280,GPD154,G195,White Pond1,-80.775,34.167,90,326.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,12.0,0,0,0.0,0,0.0,0,0,0.0,37.0,0.0,0.0,0,0.0,0.0,0,0,0,6,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,2.0,117.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,91.0,0.0,0,20.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,31.0,0.0,0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,LACU,LACU,lacustrine,0,"Watts,William A.",1977,170.0,"Watts,William A.",1980,"Watts, W.A. 1980. ","Watts, W.A. 1980. Late-Quaternary vegetation history at White Pond on the inner coastal plain of South Carolina. Quaternary Research 13:187-199.",Recorded values were derived by applying percentages to a pollen sum. The pollen sum for the bottom two levels is illegible on the data-sheets. The value 300 was used in these cases.,0
22,159,165,0,0,356,85,GPD165,G206,Ferndale Bog,-95.808,34.406,263,405.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,10.0,0,0,1.0,0,0.0,0,0,3.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,17,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,163,1,0,0,0,0,0.0,0.0,0.0,0.0,71.0,0.0,0,9.0,0.0,0,0.0,0.0,0,0.0,1,0,0,0.0,93.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,4,0,0,PEAT,TRAI,raised bog,RC,"Mehringer,Peter J.",1979,0.0,"Albert,Lois E.",1983,"Hall, S.A. 1983. ","Hall, S.A. 1983. Ferndale Bog and Natural Lake: five thousand years of environmental change in southeastern Oklahoma (by L.E. Albert). [Book Review] Plains Anthropologist 28:150-151.",0,0
23,164,170,0,0,390,358,GPD170,G213,Quarles Pond,-79.072,37.996,500,366.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,12.0,0,0,0.0,0,0.0,0,0,0.0,1.0,0.0,7.0,0,0.0,0.0,0,0,0,19,0.0,26,0.0,0,9,0,0.0,0.0,0.0,3.0,0.0,42.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,5,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67.0,1.0,2,12.0,0.0,0,0.0,0.0,0,0.0,1,0,0,0.0,155.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",1965,15.0,"Craig,Alan J.",1969,"Craig, A.J. 1969. ","Craig, A.J. 1969. Vegetational history of the Shenandoah Valley, Virginia. Geological Society of America Special Paper 123:283-296.",Craig used plus signs to denote presence. Plus notations were replaced by a value of 1 in this file.,0
24,169,175,0,0,441,402,GPD175,G219,Powers Fort Swale,-90.583,36.6,91,655.5,0.0,4,0,1,2,0,0.0,0.0,0.0,1,0.0,147.0,0,2,0.0,0,0.0,0,0,0.0,31.0,0.0,3.0,0,0.0,0.0,0,0,13,6,18.0,0,0.0,0,12,0,4.0,0.0,0.0,1.0,91.0,46.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,18.0,6,1,1,0,0,0.0,0.0,0,0.0,11,0,0,0,0,0,0.0,0,0,1,0,1,0.0,0,4,0,0,0,0,0.0,0.0,7.0,0.0,2.5,0.0,10,24.0,0.0,0,0.0,0.0,0,0.0,15,0,0,0.0,93.0,0.0,8.0,4.0,0,2,4.0,0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,11,0,10,LACU,LFLU,"fluvial origin, natural open water",RC,"Royall,P. Daniel",1985,0.0,"Royall,P. Daniel",1991,"Royall, P.D., P.A. Delcourt, and H.R. Delcourt. 1991. ","Royall, P.D., P.A. Delcourt, and H.R. Delcourt. 1991. Late Quaternary paleoecology and paleoenvironments of the Central Mississippi Alluvial Valley. Geological Society of America Bulletin 103:157-170.",0,0
25,186,192,0,0,461,421,GPD192,G236,Clear Pond [South Carolina],-78.954,33.799,10,432.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,10.0,0,0,0.0,2,0.0,0,0,1.0,7.0,0.0,6.0,0,0.0,0.0,0,0,0,5,0.0,1,0.0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,9,0,0,0,0,0,0.0,0,0,0,7,3,0.0,0,1,0,0,0,0,0.0,0.0,6.5,0.0,265.0,0.0,1,8.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,84.0,0.0,0.0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Hussey,Tristram C.",1992,217.0,"Hussey,Tristram C.",1993,"Hussey, T.C. 1993. ","Hussey, T.C. 1993. A 20,000-year history of vegetation and climate at Clear Pond, northeastern South Carolina. M.S. Thesis. University of Maine, Orono, Maine, USA.",0,0
26,198,204,0,0,479,437,GPD204,G249,Buck Lake,-81.332,27.234,45,319.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,26,0.0,3,0,0.0,58.0,0.0,0.0,0,0.0,0.0,0,0,0,4,0.0,0,0.0,0,0,0,27.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,2,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,22,3,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,110.0,0.0,0,21.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,26.0,0.0,2.0,1.0,0,0,0.0,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,3,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",1975,1730.0,"Watts,William A.",  ,0,0,0,0
27,199,205,0,0,480,438,GPD205,G250,Langdale Pond,-83.195,30.642,58,768.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,11.0,0,1,0.0,0,0.0,0,0,0.0,30.0,0.0,2.0,0,0.0,0.0,0,0,0,7,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,2.0,15.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1.0,1,0,0,0,0,0.0,0.0,0,0.0,13,0,0,0,0,0,0.0,0,0,0,21,8,0.0,0,4,0,0,0,0,0.0,0.0,446.0,0.0,0.0,0.0,0,18.0,0.0,2,0.0,1.0,0,1.0,2,0,0,0.0,169.0,0.0,0.0,0.0,0,0,2.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,2,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Grimm,Eric C.",1986,440.0,"Grimm,Eric C.",  ,0,0,"Site cored by E.C. Grimm, W.A. Watts, and J.E. Almendinger",0
28,229,235,0,0,532,487,GPD235,G283,Barchampe Lake,-83.254,30.622,34,525.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,11.0,0,0,0.0,9,0.0,0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0,0,0,10,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0,0,0,0,0,2.0,1,0,0,0,0,0.0,0.0,0,0.0,5,0,0,0,0,0,0.0,0,0,0,48,10,0.0,0,1,0,0,0,0,0.0,0.0,37.0,0.0,222.0,0.0,0,14.0,0.0,0,0.0,0.0,0,0.0,0,0,0,1.0,111.0,0.0,1.0,1.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Grimm,Eric C.",1986,450.0,"Grimm,Eric C.",  ,0,0,0,0
29,230,236,0,0,533,488,GPD236,G284,Lake Hall,-84.249,30.522,40,313.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,0,0,0.0,0,0.0,0,0,0.0,23.0,0.0,0.0,0,0.0,0.0,0,0,0,15,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,13,0,0,0,0,0,0.0,0,0,0,2,1,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,176.0,0.0,0,6.0,0.0,0,0.0,1.0,0,0.0,0,0,0,0.0,62.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,LACU,LSOL,"solution hollow, natural open water",RC,"Watts,William A.",1980,1002.0,"Watts,William A.",  ,0,0,0,0
30,464,471,0,0,822,759,GPD471,G545,Patschke Bog,-97.117,30.367,142,356.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,3.0,14.0,0,0,0.0,72,0.0,0,0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0,0,3,0.0,0,0.0,0,0,0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,3,0,0.0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,208.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7,2,0,PEAT,TMIR,mire,RC,"Bryant,Vaughn M.",1987,0.0,"Bryant,Vaughn M.",1991,"Camper, H.A. 1991. ","Camper, H.A. 1991. Pollen analysis of Patschke Bog. Master's thesis. Texas A&M University, College Station, Texas, USA.","Camper (1991) assumed that all missing sections of core segments were due to compression, and consequently no gaps occur. Count sheets identify low-spine & high-spine Compositae; according to V.Bryant low-spine=Amb-t, high-spine=Astae.Au.",0
